mass spectrum
=============
Data source: C:\users\taco\Documents\fp1\07_Massenspektroskopie\data\Ex3.2.h5
Segment start index: 0
Segment end index: 0
Buf start index: 1
Buf end index: 1
Write start index: 110
Write end index: 161
Spectrum length: 150000 points (30 µs)

mass	tof (µs)	Combined
177.015	23.8938	6.46387e-07
177.018	23.894	3.23194e-07
177.021	23.8942	9.69581e-07
177.024	23.8944	3.23194e-07
177.027	23.8946	3.23194e-07
177.03	23.8948	3.23194e-07
177.033	23.895	3.23194e-07
177.036	23.8952	3.23194e-07
177.039	23.8954	3.23194e-07
177.041	23.8956	9.69581e-07
177.044	23.8958	9.69581e-07
177.047	23.896	3.23194e-07
177.05	23.8962	9.69581e-07
177.053	23.8964	1.93916e-06
177.056	23.8966	3.23194e-07
177.059	23.8968	3.23194e-07
177.062	23.897	9.69581e-07
177.065	23.8972	6.46387e-07
177.068	23.8974	3.23194e-07
177.071	23.8976	0
177.074	23.8978	3.23194e-07
177.077	23.898	0
177.08	23.8982	1.29277e-06
177.083	23.8984	6.46387e-07
177.086	23.8986	3.23194e-07
177.089	23.8988	3.23194e-07
177.092	23.899	1.61597e-06
177.095	23.8992	3.23194e-07
177.098	23.8994	3.23194e-07
177.101	23.8996	6.46387e-07
177.104	23.8998	0
177.107	23.9	0
177.11	23.9002	0
177.113	23.9004	0
177.116	23.9006	3.23194e-07
177.119	23.9008	1.29277e-06
177.122	23.901	0
177.125	23.9012	3.23194e-07
177.128	23.9014	3.23194e-07
177.131	23.9016	0
177.134	23.9018	3.23194e-07
177.137	23.902	3.23194e-07
177.14	23.9022	6.46387e-07
177.143	23.9024	6.46387e-07
177.146	23.9026	6.46387e-07
177.149	23.9028	3.23194e-07
177.152	23.903	6.46387e-07
177.155	23.9032	0
177.158	23.9034	0
177.161	23.9036	0
177.164	23.9038	3.23194e-07
177.167	23.904	0
177.17	23.9042	0
177.173	23.9044	3.23194e-07
177.176	23.9046	9.69581e-07
177.179	23.9048	3.23194e-07
177.182	23.905	3.23194e-07
177.185	23.9052	0
177.188	23.9054	0
177.191	23.9056	6.46387e-07
177.194	23.9058	6.46387e-07
177.197	23.906	6.46387e-07
177.2	23.9062	3.23194e-07
177.203	23.9064	1.93916e-06
177.206	23.9066	3.23194e-07
177.209	23.9068	3.23194e-07
177.212	23.907	3.23194e-07
177.215	23.9072	3.23194e-07
177.218	23.9074	6.46387e-07
177.221	23.9076	3.23194e-07
177.224	23.9078	0
177.227	23.908	0
177.23	23.9082	6.46387e-07
177.233	23.9084	3.23194e-07
177.236	23.9086	6.46387e-07
177.239	23.9088	6.46387e-07
177.242	23.909	3.23194e-07
177.245	23.9092	1.29277e-06
177.248	23.9094	3.23194e-07
177.251	23.9096	0
177.254	23.9098	0
177.257	23.91	3.23194e-07
177.26	23.9102	0
177.263	23.9104	6.46387e-07
177.266	23.9106	6.46387e-07
177.269	23.9108	0
177.272	23.911	6.46387e-07
177.274	23.9112	6.46387e-07
177.277	23.9114	0
177.28	23.9116	0
177.283	23.9118	6.46387e-07
177.286	23.912	0
177.289	23.9122	3.23194e-07
177.292	23.9124	6.46387e-07
177.295	23.9126	3.23194e-07
177.298	23.9128	6.46387e-07
177.301	23.913	0
177.304	23.9132	3.23194e-07
177.307	23.9134	6.46387e-07
177.31	23.9136	6.46387e-07
177.313	23.9138	6.46387e-07
177.316	23.914	0
177.319	23.9142	9.69581e-07
177.322	23.9144	6.46387e-07
177.325	23.9146	0
177.328	23.9148	0
177.331	23.915	0
177.334	23.9152	6.46387e-07
177.337	23.9154	3.23194e-07
177.34	23.9156	0
177.343	23.9158	6.46387e-07
177.346	23.916	6.46387e-07
177.349	23.9162	3.23194e-07
177.352	23.9164	3.23194e-07
177.355	23.9166	6.46387e-07
177.358	23.9168	0
177.361	23.917	3.23194e-07
177.364	23.9172	9.69581e-07
177.367	23.9174	0
177.37	23.9176	1.29277e-06
177.373	23.9178	3.23194e-07
177.376	23.918	9.69581e-07
177.379	23.9182	0
177.382	23.9184	0
177.385	23.9186	9.69581e-07
177.388	23.9188	0
177.391	23.919	3.23194e-07
177.394	23.9192	6.46387e-07
177.397	23.9194	3.23194e-07
177.4	23.9196	3.23194e-07
177.403	23.9198	3.23194e-07
177.406	23.92	9.69581e-07
177.409	23.9202	9.69581e-07
177.412	23.9204	0
177.415	23.9206	0
177.418	23.9208	0
177.421	23.921	0
177.424	23.9212	3.23194e-07
177.427	23.9214	0
177.43	23.9216	3.23194e-07
177.433	23.9218	6.46387e-07
177.436	23.922	3.23194e-07
177.439	23.9222	3.23194e-07
177.442	23.9224	3.23194e-07
177.445	23.9226	0
177.448	23.9228	0
177.451	23.923	6.46387e-07
177.454	23.9232	6.46387e-07
177.457	23.9234	3.23194e-07
177.46	23.9236	1.61597e-06
177.463	23.9238	0
177.466	23.924	3.23194e-07
177.469	23.9242	0
177.472	23.9244	3.23194e-07
177.475	23.9246	3.23194e-07
177.478	23.9248	0
177.481	23.925	3.23194e-07
177.484	23.9252	1.29277e-06
177.487	23.9254	6.46387e-07
177.49	23.9256	0
177.493	23.9258	3.23194e-07
177.496	23.926	9.69581e-07
177.499	23.9262	3.23194e-07
177.502	23.9264	6.46387e-07
177.505	23.9266	3.23194e-07
177.508	23.9268	0
177.511	23.927	6.46387e-07
177.514	23.9272	3.23194e-07
177.517	23.9274	3.23194e-07
177.52	23.9276	0
177.523	23.9278	3.23194e-07
177.526	23.928	9.69581e-07
177.529	23.9282	0
177.532	23.9284	0
177.535	23.9286	3.23194e-07
177.538	23.9288	3.23194e-07
177.541	23.929	6.46387e-07
177.544	23.9292	0
177.547	23.9294	6.46387e-07
177.55	23.9296	9.69581e-07
177.553	23.9298	3.23194e-07
177.555	23.93	0
177.558	23.9302	3.23194e-07
177.561	23.9304	3.23194e-07
177.564	23.9306	9.69581e-07
177.567	23.9308	6.46387e-07
177.57	23.931	6.46387e-07
177.573	23.9312	3.23194e-07
177.576	23.9314	3.23194e-07
177.579	23.9316	3.23194e-07
177.582	23.9318	6.46387e-07
177.585	23.932	3.23194e-07
177.588	23.9322	0
177.591	23.9324	6.46387e-07
177.594	23.9326	3.23194e-07
177.597	23.9328	0
177.6	23.933	0
177.603	23.9332	3.23194e-07
177.606	23.9334	3.23194e-07
177.609	23.9336	3.23194e-07
177.612	23.9338	9.69581e-07
177.615	23.934	6.46387e-07
177.618	23.9342	3.23194e-07
177.621	23.9344	3.23194e-07
177.624	23.9346	1.29277e-06
177.627	23.9348	0
177.63	23.935	0
177.633	23.9352	6.46387e-07
177.636	23.9354	0
177.639	23.9356	0
177.642	23.9358	0
177.645	23.936	0
177.648	23.9362	0
177.651	23.9364	3.23194e-07
177.654	23.9366	3.23194e-07
177.657	23.9368	0
177.66	23.937	3.23194e-07
177.663	23.9372	6.46387e-07
177.666	23.9374	3.23194e-07
177.669	23.9376	6.46387e-07
177.672	23.9378	3.23194e-07
177.675	23.938	6.46387e-07
177.678	23.9382	6.46387e-07
177.681	23.9384	1.61597e-06
177.684	23.9386	0
177.687	23.9388	1.29277e-06
177.69	23.939	6.46387e-07
177.693	23.9392	6.46387e-07
177.696	23.9394	9.69581e-07
177.699	23.9396	0
177.702	23.9398	0
177.705	23.94	1.29277e-06
177.708	23.9402	9.69581e-07
177.711	23.9404	0
177.714	23.9406	6.46387e-07
177.717	23.9408	6.46387e-07
177.72	23.941	0
177.723	23.9412	0
177.726	23.9414	9.69581e-07
177.729	23.9416	3.23194e-07
177.732	23.9418	3.23194e-07
177.735	23.942	9.69581e-07
177.738	23.9422	3.23194e-07
177.741	23.9424	3.23194e-07
177.744	23.9426	0
177.747	23.9428	3.23194e-07
177.75	23.943	3.23194e-07
177.753	23.9432	6.46387e-07
177.756	23.9434	0
177.759	23.9436	3.23194e-07
177.762	23.9438	3.23194e-07
177.765	23.944	3.23194e-07
177.768	23.9442	3.23194e-07
177.771	23.9444	0
177.774	23.9446	3.23194e-07
177.777	23.9448	3.23194e-07
177.78	23.945	0
177.783	23.9452	3.23194e-07
177.786	23.9454	6.46387e-07
177.789	23.9456	1.29277e-06
177.792	23.9458	3.23194e-07
177.795	23.946	6.46387e-07
177.798	23.9462	0
177.801	23.9464	0
177.804	23.9466	0
177.807	23.9468	9.69581e-07
177.81	23.947	0
177.813	23.9472	6.46387e-07
177.816	23.9474	0
177.819	23.9476	3.23194e-07
177.822	23.9478	3.23194e-07
177.825	23.948	6.46387e-07
177.828	23.9482	6.46387e-07
177.831	23.9484	0
177.834	23.9486	3.23194e-07
177.837	23.9488	0
177.84	23.949	3.23194e-07
177.843	23.9492	1.61597e-06
177.846	23.9494	3.23194e-07
177.849	23.9496	0
177.852	23.9498	3.23194e-07
177.855	23.95	0
177.858	23.9502	0
177.861	23.9504	6.46387e-07
177.864	23.9506	6.46387e-07
177.867	23.9508	6.46387e-07
177.87	23.951	6.46387e-07
177.873	23.9512	3.23194e-07
177.876	23.9514	3.23194e-07
177.879	23.9516	0
177.882	23.9518	0
177.885	23.952	3.23194e-07
177.888	23.9522	3.23194e-07
177.891	23.9524	0
177.894	23.9526	3.23194e-07
177.897	23.9528	1.93916e-06
177.9	23.953	3.23194e-07
177.903	23.9532	6.46387e-07
177.906	23.9534	3.23194e-07
177.909	23.9536	6.46387e-07
177.912	23.9538	0
177.915	23.954	6.46387e-07
177.918	23.9542	3.23194e-07
177.921	23.9544	3.23194e-07
177.924	23.9546	6.46387e-07
177.927	23.9548	3.23194e-07
177.93	23.955	0
177.933	23.9552	6.46387e-07
177.936	23.9554	9.69581e-07
177.938	23.9556	0
177.941	23.9558	1.29277e-06
177.944	23.956	0
177.947	23.9562	3.23194e-07
177.95	23.9564	0
177.953	23.9566	0
177.956	23.9568	9.69581e-07
177.959	23.957	3.23194e-07
177.962	23.9572	3.23194e-07
177.965	23.9574	0
177.968	23.9576	0
177.971	23.9578	9.69581e-07
177.974	23.958	6.46387e-07
177.977	23.9582	6.46387e-07
177.98	23.9584	9.69581e-07
177.983	23.9586	9.69581e-07
177.986	23.9588	3.23194e-07
177.989	23.959	6.46387e-07
177.992	23.9592	0
177.995	23.9594	0
177.998	23.9596	0
178.001	23.9598	6.46387e-07
178.004	23.96	3.23194e-07
178.007	23.9602	9.69581e-07
178.01	23.9604	0
178.013	23.9606	6.46387e-07
178.016	23.9608	6.46387e-07
178.019	23.961	0
178.022	23.9612	3.23194e-07
178.025	23.9614	6.46387e-07
178.028	23.9616	6.46387e-07
178.031	23.9618	6.46387e-07
178.034	23.962	0
178.037	23.9622	3.23194e-07
178.04	23.9624	9.69581e-07
178.043	23.9626	6.46387e-07
178.046	23.9628	0
178.049	23.963	0
178.052	23.9632	0
178.055	23.9634	9.69581e-07
178.058	23.9636	6.46387e-07
178.061	23.9638	1.29277e-06
178.064	23.964	1.61597e-06
178.067	23.9642	6.46387e-07
178.07	23.9644	0
178.073	23.9646	3.23194e-07
178.076	23.9648	6.46387e-07
178.079	23.965	3.23194e-07
178.082	23.9652	9.69581e-07
178.085	23.9654	0
178.088	23.9656	0
178.091	23.9658	0
178.094	23.966	0
178.097	23.9662	9.69581e-07
178.1	23.9664	3.23194e-07
178.103	23.9666	0
178.106	23.9668	3.23194e-07
178.109	23.967	0
178.112	23.9672	3.23194e-07
178.115	23.9674	6.46387e-07
178.118	23.9676	0
178.121	23.9678	3.23194e-07
178.124	23.968	0
178.127	23.9682	0
178.13	23.9684	9.69581e-07
178.133	23.9686	6.46387e-07
178.136	23.9688	6.46387e-07
178.139	23.969	6.46387e-07
178.142	23.9692	3.23194e-07
178.145	23.9694	6.46387e-07
178.148	23.9696	3.23194e-07
178.151	23.9698	3.23194e-07
178.154	23.97	3.23194e-07
178.157	23.9702	6.46387e-07
178.16	23.9704	0
178.163	23.9706	3.23194e-07
178.166	23.9708	3.23194e-07
178.169	23.971	3.23194e-07
178.172	23.9712	6.46387e-07
178.175	23.9714	3.23194e-07
178.178	23.9716	6.46387e-07
178.181	23.9718	6.46387e-07
178.184	23.972	0
178.187	23.9722	3.23194e-07
178.19	23.9724	3.23194e-07
178.193	23.9726	0
178.196	23.9728	6.46387e-07
178.199	23.973	3.23194e-07
178.202	23.9732	3.23194e-07
178.205	23.9734	0
178.208	23.9736	3.23194e-07
178.211	23.9738	3.23194e-07
178.214	23.974	3.23194e-07
178.217	23.9742	3.23194e-07
178.22	23.9744	6.46387e-07
178.223	23.9746	1.29277e-06
178.226	23.9748	3.23194e-07
178.229	23.975	9.69581e-07
178.232	23.9752	1.29277e-06
178.235	23.9754	3.23194e-07
178.238	23.9756	0
178.241	23.9758	3.23194e-07
178.244	23.976	3.23194e-07
178.247	23.9762	0
178.25	23.9764	3.23194e-07
178.253	23.9766	6.46387e-07
178.256	23.9768	6.46387e-07
178.259	23.977	3.23194e-07
178.262	23.9772	9.69581e-07
178.265	23.9774	6.46387e-07
178.268	23.9776	3.23194e-07
178.271	23.9778	3.23194e-07
178.274	23.978	6.46387e-07
178.277	23.9782	3.23194e-07
178.28	23.9784	0
178.283	23.9786	9.69581e-07
178.286	23.9788	0
178.289	23.979	3.23194e-07
178.292	23.9792	0
178.295	23.9794	3.23194e-07
178.298	23.9796	0
178.301	23.9798	6.46387e-07
178.304	23.98	0
178.307	23.9802	3.23194e-07
178.31	23.9804	9.69581e-07
178.313	23.9806	3.23194e-07
178.316	23.9808	3.23194e-07
178.319	23.981	3.23194e-07
178.322	23.9812	6.46387e-07
178.325	23.9814	0
178.328	23.9816	0
178.331	23.9818	3.23194e-07
178.334	23.982	3.23194e-07
178.337	23.9822	6.46387e-07
178.34	23.9824	3.23194e-07
178.343	23.9826	1.61597e-06
178.346	23.9828	6.46387e-07
178.349	23.983	9.69581e-07
178.352	23.9832	6.46387e-07
178.355	23.9834	3.23194e-07
178.358	23.9836	9.69581e-07
178.361	23.9838	3.23194e-07
178.364	23.984	3.23194e-07
178.367	23.9842	3.23194e-07
178.37	23.9844	3.23194e-07
178.373	23.9846	3.23194e-07
178.376	23.9848	0
178.379	23.985	3.23194e-07
178.382	23.9852	0
178.385	23.9854	9.69581e-07
178.388	23.9856	6.46387e-07
178.391	23.9858	3.23194e-07
178.394	23.986	3.23194e-07
178.397	23.9862	6.46387e-07
178.4	23.9864	3.23194e-07
178.403	23.9866	3.23194e-07
178.406	23.9868	0
178.409	23.987	0
178.412	23.9872	0
178.415	23.9874	0
178.418	23.9876	0
178.421	23.9878	3.23194e-07
178.424	23.988	3.23194e-07
178.427	23.9882	3.23194e-07
178.43	23.9884	0
178.433	23.9886	3.23194e-07
178.436	23.9888	6.46387e-07
178.439	23.989	3.23194e-07
178.442	23.9892	6.46387e-07
178.445	23.9894	3.23194e-07
178.448	23.9896	0
178.451	23.9898	3.23194e-07
178.454	23.99	9.69581e-07
178.457	23.9902	3.23194e-07
178.46	23.9904	9.69581e-07
178.463	23.9906	6.46387e-07
178.466	23.9908	6.46387e-07
178.469	23.991	0
178.472	23.9912	3.23194e-07
178.475	23.9914	1.29277e-06
178.478	23.9916	3.23194e-07
178.481	23.9918	9.69581e-07
178.484	23.992	6.46387e-07
178.487	23.9922	0
178.49	23.9924	9.69581e-07
178.493	23.9926	3.23194e-07
178.496	23.9928	3.23194e-07
178.499	23.993	6.46387e-07
178.502	23.9932	6.46387e-07
178.505	23.9934	1.61597e-06
178.508	23.9936	6.46387e-07
178.511	23.9938	3.23194e-07
178.514	23.994	9.69581e-07
178.517	23.9942	6.46387e-07
178.52	23.9944	6.46387e-07
178.523	23.9946	3.23194e-07
178.526	23.9948	6.46387e-07
178.529	23.995	9.69581e-07
178.532	23.9952	3.23194e-07
178.535	23.9954	3.23194e-07
178.538	23.9956	3.23194e-07
178.541	23.9958	9.69581e-07
178.544	23.996	0
178.547	23.9962	0
178.55	23.9964	6.46387e-07
178.553	23.9966	3.23194e-07
178.556	23.9968	3.23194e-07
178.559	23.997	9.69581e-07
178.562	23.9972	3.23194e-07
178.565	23.9974	1.29277e-06
178.568	23.9976	9.69581e-07
178.571	23.9978	3.23194e-07
178.574	23.998	3.23194e-07
178.577	23.9982	3.23194e-07
178.58	23.9984	0
178.583	23.9986	3.23194e-07
178.586	23.9988	0
178.589	23.999	3.23194e-07
178.592	23.9992	0
178.595	23.9994	3.23194e-07
178.598	23.9996	9.69581e-07
178.601	23.9998	3.23194e-07
178.604	24	3.23194e-07
178.607	24.0002	9.69581e-07
178.61	24.0004	9.69581e-07
178.613	24.0006	3.23194e-07
178.616	24.0008	3.23194e-07
178.619	24.001	0
178.622	24.0012	6.46387e-07
178.625	24.0014	3.23194e-07
178.628	24.0016	6.46387e-07
178.631	24.0018	6.46387e-07
178.634	24.002	6.46387e-07
178.637	24.0022	6.46387e-07
178.64	24.0024	6.46387e-07
178.643	24.0026	3.23194e-07
178.646	24.0028	9.69581e-07
178.649	24.003	0
178.652	24.0032	6.46387e-07
178.655	24.0034	6.46387e-07
178.658	24.0036	0
178.661	24.0038	3.23194e-07
178.664	24.004	3.23194e-07
178.667	24.0042	6.46387e-07
178.67	24.0044	6.46387e-07
178.673	24.0046	3.23194e-07
178.676	24.0048	3.23194e-07
178.679	24.005	6.46387e-07
178.682	24.0052	9.69581e-07
178.685	24.0054	1.29277e-06
178.688	24.0056	3.23194e-07
178.691	24.0058	6.46387e-07
178.694	24.006	3.23194e-07
178.697	24.0062	6.46387e-07
178.7	24.0064	9.69581e-07
178.703	24.0066	0
178.706	24.0068	6.46387e-07
178.709	24.007	9.69581e-07
178.712	24.0072	6.46387e-07
178.715	24.0074	6.46387e-07
178.718	24.0076	3.23194e-07
178.721	24.0078	6.46387e-07
178.724	24.008	0
178.727	24.0082	3.23194e-07
178.73	24.0084	3.23194e-07
178.733	24.0086	6.46387e-07
178.736	24.0088	3.23194e-07
178.739	24.009	6.46387e-07
178.742	24.0092	3.23194e-07
178.745	24.0094	0
178.748	24.0096	9.69581e-07
178.751	24.0098	3.23194e-07
178.754	24.01	6.46387e-07
178.757	24.0102	6.46387e-07
178.76	24.0104	0
178.763	24.0106	3.23194e-07
178.766	24.0108	0
178.769	24.011	0
178.772	24.0112	3.23194e-07
178.775	24.0114	1.29277e-06
178.778	24.0116	0
178.781	24.0118	6.46387e-07
178.784	24.012	6.46387e-07
178.787	24.0122	1.61597e-06
178.79	24.0124	9.69581e-07
178.793	24.0126	0
178.796	24.0128	6.46387e-07
178.799	24.013	0
178.802	24.0132	0
178.805	24.0134	0
178.808	24.0136	3.23194e-07
178.811	24.0138	3.23194e-07
178.814	24.014	0
178.817	24.0142	0
178.82	24.0144	6.46387e-07
178.823	24.0146	0
178.826	24.0148	1.61597e-06
178.829	24.015	3.23194e-07
178.832	24.0152	0
178.835	24.0154	0
178.838	24.0156	6.46387e-07
178.841	24.0158	3.23194e-07
178.844	24.016	0
178.847	24.0162	3.23194e-07
178.85	24.0164	0
178.853	24.0166	3.23194e-07
178.856	24.0168	6.46387e-07
178.859	24.017	3.23194e-07
178.862	24.0172	9.69581e-07
178.865	24.0174	6.46387e-07
178.868	24.0176	0
178.871	24.0178	3.23194e-07
178.874	24.018	9.69581e-07
178.877	24.0182	3.23194e-07
178.88	24.0184	9.69581e-07
178.883	24.0186	3.23194e-07
178.886	24.0188	0
178.889	24.019	0
178.892	24.0192	6.46387e-07
178.895	24.0194	3.23194e-07
178.898	24.0196	3.23194e-07
178.901	24.0198	3.23194e-07
178.904	24.02	3.23194e-07
178.907	24.0202	6.46387e-07
178.91	24.0204	1.29277e-06
178.913	24.0206	3.23194e-07
178.916	24.0208	9.69581e-07
178.919	24.021	3.23194e-07
178.922	24.0212	9.69581e-07
178.925	24.0214	3.23194e-07
178.928	24.0216	3.23194e-07
178.931	24.0218	3.23194e-07
178.934	24.022	6.46387e-07
178.937	24.0222	0
178.94	24.0224	3.23194e-07
178.943	24.0226	9.69581e-07
178.946	24.0228	3.23194e-07
178.949	24.023	3.23194e-07
178.952	24.0232	6.46387e-07
178.955	24.0234	3.23194e-07
178.958	24.0236	9.69581e-07
178.961	24.0238	3.23194e-07
178.964	24.024	3.23194e-07
178.967	24.0242	0
178.97	24.0244	6.46387e-07
178.973	24.0246	0
178.976	24.0248	9.69581e-07
178.979	24.025	9.69581e-07
178.982	24.0252	3.23194e-07
178.985	24.0254	0
178.988	24.0256	0
178.991	24.0258	6.46387e-07
178.994	24.026	0
178.997	24.0262	3.23194e-07
179	24.0264	3.23194e-07
179.003	24.0266	6.46387e-07
179.006	24.0268	9.69581e-07
179.009	24.027	9.69581e-07
179.012	24.0272	3.23194e-07
179.015	24.0274	3.23194e-07
179.018	24.0276	3.23194e-07
179.021	24.0278	6.46387e-07
179.024	24.028	3.23194e-07
179.027	24.0282	6.46387e-07
179.03	24.0284	6.46387e-07
179.033	24.0286	0
179.036	24.0288	3.23194e-07
179.039	24.029	0
179.042	24.0292	3.23194e-07
179.045	24.0294	3.23194e-07
179.048	24.0296	0
179.051	24.0298	0
179.054	24.03	0
179.057	24.0302	6.46387e-07
179.06	24.0304	6.46387e-07
179.063	24.0306	3.23194e-07
179.066	24.0308	3.23194e-07
179.069	24.031	3.23194e-07
179.072	24.0312	9.69581e-07
179.075	24.0314	1.29277e-06
179.078	24.0316	3.23194e-07
179.081	24.0318	3.23194e-07
179.084	24.032	3.23194e-07
179.087	24.0322	3.23194e-07
179.09	24.0324	3.23194e-07
179.093	24.0326	6.46387e-07
179.096	24.0328	3.23194e-07
179.099	24.033	0
179.102	24.0332	0
179.105	24.0334	6.46387e-07
179.108	24.0336	0
179.111	24.0338	3.23194e-07
179.114	24.034	0
179.117	24.0342	0
179.12	24.0344	9.69581e-07
179.123	24.0346	6.46387e-07
179.126	24.0348	1.29277e-06
179.129	24.035	6.46387e-07
179.132	24.0352	3.23194e-07
179.135	24.0354	6.46387e-07
179.138	24.0356	6.46387e-07
179.141	24.0358	3.23194e-07
179.144	24.036	6.46387e-07
179.147	24.0362	3.23194e-07
179.15	24.0364	6.46387e-07
179.153	24.0366	3.23194e-07
179.156	24.0368	9.69581e-07
179.159	24.037	6.46387e-07
179.162	24.0372	6.46387e-07
179.165	24.0374	3.23194e-07
179.168	24.0376	3.23194e-07
179.171	24.0378	0
179.174	24.038	3.23194e-07
179.177	24.0382	0
179.18	24.0384	0
179.183	24.0386	6.46387e-07
179.186	24.0388	3.23194e-07
179.189	24.039	6.46387e-07
179.192	24.0392	3.23194e-07
179.195	24.0394	3.23194e-07
179.198	24.0396	6.46387e-07
179.201	24.0398	3.23194e-07
179.204	24.04	0
179.207	24.0402	3.23194e-07
179.21	24.0404	0
179.213	24.0406	3.23194e-07
179.216	24.0408	0
179.219	24.041	6.46387e-07
179.222	24.0412	3.23194e-07
179.225	24.0414	3.23194e-07
179.228	24.0416	1.29277e-06
179.231	24.0418	1.61597e-06
179.234	24.042	0
179.237	24.0422	3.23194e-07
179.24	24.0424	0
179.243	24.0426	3.23194e-07
179.246	24.0428	3.23194e-07
179.249	24.043	9.69581e-07
179.252	24.0432	9.69581e-07
179.255	24.0434	9.69581e-07
179.258	24.0436	0
179.261	24.0438	3.23194e-07
179.264	24.044	6.46387e-07
179.267	24.0442	3.23194e-07
179.27	24.0444	3.23194e-07
179.273	24.0446	0
179.276	24.0448	3.23194e-07
179.279	24.045	9.69581e-07
179.282	24.0452	9.69581e-07
179.285	24.0454	0
179.288	24.0456	9.69581e-07
179.291	24.0458	6.46387e-07
179.294	24.046	3.23194e-07
179.297	24.0462	0
179.3	24.0464	6.46387e-07
179.303	24.0466	6.46387e-07
179.306	24.0468	3.23194e-07
179.309	24.047	3.23194e-07
179.312	24.0472	0
179.315	24.0474	6.46387e-07
179.318	24.0476	3.23194e-07
179.321	24.0478	6.46387e-07
179.324	24.048	3.23194e-07
179.327	24.0482	0
179.33	24.0484	0
179.333	24.0486	6.46387e-07
179.336	24.0488	0
179.339	24.049	3.23194e-07
179.342	24.0492	3.23194e-07
179.345	24.0494	6.46387e-07
179.348	24.0496	3.23194e-07
179.351	24.0498	6.46387e-07
179.354	24.05	3.23194e-07
179.357	24.0502	3.23194e-07
179.36	24.0504	6.46387e-07
179.363	24.0506	0
179.366	24.0508	0
179.369	24.051	9.69581e-07
179.372	24.0512	3.23194e-07
179.375	24.0514	0
179.378	24.0516	3.23194e-07
179.381	24.0518	6.46387e-07
179.384	24.052	0
179.387	24.0522	3.23194e-07
179.39	24.0524	0
179.393	24.0526	3.23194e-07
179.396	24.0528	1.29277e-06
179.399	24.053	0
179.402	24.0532	3.23194e-07
179.405	24.0534	3.23194e-07
179.408	24.0536	0
179.411	24.0538	6.46387e-07
179.414	24.054	1.29277e-06
179.417	24.0542	6.46387e-07
179.421	24.0544	3.23194e-07
179.424	24.0546	9.69581e-07
179.427	24.0548	0
179.43	24.055	0
179.433	24.0552	3.23194e-07
179.436	24.0554	0
179.439	24.0556	6.46387e-07
179.442	24.0558	6.46387e-07
179.445	24.056	3.23194e-07
179.448	24.0562	3.23194e-07
179.451	24.0564	3.23194e-07
179.454	24.0566	0
179.457	24.0568	9.69581e-07
179.46	24.057	3.23194e-07
179.463	24.0572	0
179.466	24.0574	6.46387e-07
179.469	24.0576	6.46387e-07
179.472	24.0578	6.46387e-07
179.475	24.058	0
179.478	24.0582	3.23194e-07
179.481	24.0584	9.69581e-07
179.484	24.0586	3.23194e-07
179.487	24.0588	3.23194e-07
179.49	24.059	6.46387e-07
179.493	24.0592	9.69581e-07
179.496	24.0594	1.29277e-06
179.499	24.0596	0
179.502	24.0598	3.23194e-07
179.505	24.06	0
179.508	24.0602	6.46387e-07
179.511	24.0604	6.46387e-07
179.514	24.0606	0
179.517	24.0608	0
179.52	24.061	6.46387e-07
179.523	24.0612	6.46387e-07
179.526	24.0614	0
179.529	24.0616	3.23194e-07
179.532	24.0618	6.46387e-07
179.535	24.062	0
179.538	24.0622	0
179.541	24.0624	1.29277e-06
179.544	24.0626	6.46387e-07
179.547	24.0628	0
179.55	24.063	0
179.553	24.0632	3.23194e-07
179.556	24.0634	6.46387e-07
179.559	24.0636	6.46387e-07
179.562	24.0638	3.23194e-07
179.565	24.064	0
179.568	24.0642	3.23194e-07
179.571	24.0644	3.23194e-07
179.574	24.0646	0
179.577	24.0648	6.46387e-07
179.58	24.065	9.69581e-07
179.583	24.0652	6.46387e-07
179.586	24.0654	3.23194e-07
179.589	24.0656	3.23194e-07
179.592	24.0658	0
179.595	24.066	3.23194e-07
179.598	24.0662	3.23194e-07
179.601	24.0664	0
179.604	24.0666	6.46387e-07
179.607	24.0668	0
179.61	24.067	6.46387e-07
179.613	24.0672	9.69581e-07
179.616	24.0674	6.46387e-07
179.619	24.0676	0
179.622	24.0678	0
179.625	24.068	3.23194e-07
179.628	24.0682	0
179.631	24.0684	6.46387e-07
179.634	24.0686	9.69581e-07
179.637	24.0688	6.46387e-07
179.64	24.069	9.69581e-07
179.643	24.0692	3.23194e-07
179.646	24.0694	0
179.649	24.0696	3.23194e-07
179.652	24.0698	3.23194e-07
179.655	24.07	0
179.658	24.0702	1.29277e-06
179.661	24.0704	1.29277e-06
179.664	24.0706	0
179.667	24.0708	3.23194e-07
179.67	24.071	0
179.673	24.0712	3.23194e-07
179.676	24.0714	0
179.679	24.0716	6.46387e-07
179.682	24.0718	3.23194e-07
179.685	24.072	3.23194e-07
179.688	24.0722	3.23194e-07
179.691	24.0724	6.46387e-07
179.694	24.0726	3.23194e-07
179.697	24.0728	9.69581e-07
179.7	24.073	6.46387e-07
179.703	24.0732	3.23194e-07
179.706	24.0734	6.46387e-07
179.709	24.0736	0
179.712	24.0738	3.23194e-07
179.715	24.074	0
179.718	24.0742	3.23194e-07
179.721	24.0744	9.69581e-07
179.724	24.0746	0
179.727	24.0748	6.46387e-07
179.73	24.075	3.23194e-07
179.733	24.0752	3.23194e-07
179.736	24.0754	9.69581e-07
