Model,DPO2002B
Firmware Version,1.52

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.001,,,
Sample Interval,1.92012e-06,,,
Filter Frequency,7e+07,,,
Record Length,5208,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,1,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.5,,0.05,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
3.043e-03,0.54,0.5,-0.001,-0.009
3.045e-03,0.54,0.56,-0.003,0.003
3.047e-03,0.56,0.5,-0.003,-0.009
3.049e-03,0.54,0.56,-0.005,0.003
3.051e-03,0.54,0.52,-0.001,-0.009
3.053e-03,0.52,0.56,-0.001,0.003
3.055e-03,0.54,0.5,-0.003,-0.009
3.057e-03,0.54,0.56,-0.001,0.003
3.059e-03,0.54,0.5,-0.003,-0.007
3.060e-03,0.54,0.56,-0.003,0.005
3.062e-03,0.54,0.5,-0.005,-0.007
3.064e-03,0.54,0.56,0.000999998,0.003
3.066e-03,0.54,0.5,-0.001,-0.009
3.068e-03,0.54,0.56,-0.003,0.003
3.070e-03,0.54,0.5,-0.001,-0.009
3.072e-03,0.54,0.56,-0.005,0.003
3.074e-03,0.54,0.5,-0.003,-0.007
3.076e-03,0.52,0.56,-0.003,0.005
3.078e-03,0.54,0.5,-0.003,-0.009
3.080e-03,0.54,0.56,-0.007,0.003
3.082e-03,0.52,0.5,-0.001,-0.009
3.084e-03,0.54,0.56,-0.003,0.003
3.085e-03,0.54,0.5,-0.005,-0.009
3.087e-03,0.52,0.56,-0.001,0.003
3.089e-03,0.52,0.5,-0.001,-0.009
3.091e-03,0.54,0.56,-0.007,0.003
3.093e-03,0.54,0.5,-0.001,-0.009
3.095e-03,0.54,0.56,-0.005,0.003
3.097e-03,0.54,0.5,-0.005,-0.009
3.099e-03,0.52,0.56,-0.005,0.003
3.101e-03,0.52,0.5,-0.005,-0.009
3.103e-03,0.52,0.56,-0.003,0.003
3.105e-03,0.52,0.5,-0.001,-0.007
3.107e-03,0.52,0.54,-0.003,0.003
3.108e-03,0.52,0.5,-0.001,-0.009
3.110e-03,0.52,0.54,-0.003,0.003
3.112e-03,0.54,0.48,-0.003,-0.007
3.114e-03,0.52,0.54,-0.003,0.003
3.116e-03,0.52,0.5,-0.003,-0.009
3.118e-03,0.52,0.54,-0.003,0.003
3.120e-03,0.52,0.5,-0.003,-0.009
3.122e-03,0.52,0.54,-0.005,0.003
3.124e-03,0.52,0.48,-0.003,-0.009
3.126e-03,0.52,0.54,-0.003,0.005
3.128e-03,0.5,0.48,-0.003,-0.009
3.130e-03,0.52,0.54,-0.001,0.005
3.132e-03,0.54,0.48,-0.003,-0.009
3.133e-03,0.52,0.56,-0.003,0.003
3.135e-03,0.52,0.48,-0.001,-0.009
3.137e-03,0.52,0.54,-0.005,0.003
3.139e-03,0.52,0.48,-0.005,-0.009
3.141e-03,0.52,0.54,-0.003,0.003
3.143e-03,0.5,0.48,-0.005,-0.009
3.145e-03,0.52,0.54,-0.003,0.003
3.147e-03,0.5,0.48,-0.003,-0.011
3.149e-03,0.52,0.54,-0.003,0.003
3.151e-03,0.52,0.48,-0.003,-0.011
3.153e-03,0.52,0.54,-0.003,0.003
3.155e-03,0.52,0.48,-0.003,-0.009
3.156e-03,0.52,0.54,-0.001,0.005
3.158e-03,0.52,0.48,-0.003,-0.009
3.160e-03,0.52,0.54,-0.005,0.003
3.162e-03,0.52,0.48,-0.005,-0.009
3.164e-03,0.5,0.54,-0.005,0.003
3.166e-03,0.52,0.48,-0.001,-0.009
3.168e-03,0.52,0.54,-0.005,0.003
3.170e-03,0.52,0.48,-0.001,-0.007
3.172e-03,0.52,0.54,0.000999998,0.003
3.174e-03,0.5,0.48,-0.003,-0.007
3.176e-03,0.52,0.52,-0.003,0.005
3.178e-03,0.5,0.46,-0.007,-0.009
3.180e-03,0.5,0.52,-0.003,0.003
3.181e-03,0.5,0.48,-0.003,-0.009
3.183e-03,0.5,0.52,-0.001,0.005
3.185e-03,0.5,0.48,-0.003,-0.009
3.187e-03,0.5,0.52,-0.005,0.003
3.189e-03,0.5,0.46,-0.003,-0.009
3.191e-03,0.5,0.52,-0.001,0.003
3.193e-03,0.5,0.46,-0.005,-0.009
3.195e-03,0.5,0.52,-0.001,0.003
3.197e-03,0.5,0.46,-0.003,-0.007
3.199e-03,0.48,0.52,-0.005,0.003
3.201e-03,0.5,0.46,-0.003,-0.009
3.203e-03,0.5,0.52,-0.003,0.003
3.204e-03,0.5,0.46,-0.003,-0.009
3.206e-03,0.5,0.52,-0.001,0.003
3.208e-03,0.5,0.46,-0.001,-0.009
3.210e-03,0.48,0.52,-0.003,0.003
3.212e-03,0.5,0.46,0.000999998,-0.007
3.214e-03,0.5,0.52,-0.007,0.003
3.216e-03,0.5,0.46,-0.003,-0.009
3.218e-03,0.5,0.52,0.000999998,0.003
3.220e-03,0.5,0.46,-0.003,-0.009
3.222e-03,0.5,0.52,-0.003,0.005
3.224e-03,0.5,0.46,-0.003,-0.009
3.226e-03,0.48,0.52,-0.003,0.003
3.228e-03,0.5,0.46,-0.003,-0.009
3.229e-03,0.5,0.52,-0.003,0.005
3.231e-03,0.48,0.46,-0.005,-0.009
3.233e-03,0.48,0.5,-0.001,0.003
3.235e-03,0.48,0.46,-0.003,-0.009
3.237e-03,0.48,0.52,-0.001,0.003
3.239e-03,0.48,0.46,-0.005,-0.009
3.241e-03,0.48,0.5,-0.001,0.003
3.243e-03,0.48,0.46,-0.005,-0.009
3.245e-03,0.48,0.5,-0.001,0.003
3.247e-03,0.5,0.44,-0.003,-0.009
3.249e-03,0.48,0.5,-0.005,0.003
3.251e-03,0.48,0.44,-0.003,-0.009
3.252e-03,0.48,0.5,-0.003,0.003
3.254e-03,0.46,0.44,0.000999998,-0.007
3.256e-03,0.46,0.5,-0.001,0.005
3.258e-03,0.48,0.44,-0.001,-0.007
3.260e-03,0.48,0.5,-0.001,0.003
3.262e-03,0.48,0.44,-0.003,-0.009
3.264e-03,0.46,0.5,0.000999998,0.003
3.266e-03,0.48,0.44,-0.001,-0.007
3.268e-03,0.5,0.52,-0.003,0.005
3.270e-03,0.48,0.44,-0.003,-0.009
3.272e-03,0.5,0.5,-0.003,0.003
3.274e-03,0.48,0.44,-0.003,-0.009
3.276e-03,0.48,0.5,-0.001,0.003
3.277e-03,0.48,0.44,-0.001,-0.009
3.279e-03,0.48,0.5,-0.005,0.003
3.281e-03,0.48,0.44,-0.005,-0.009
3.283e-03,0.48,0.5,-0.005,0.003
3.285e-03,0.48,0.44,-0.005,-0.009
3.287e-03,0.46,0.5,-0.005,0.003
3.289e-03,0.46,0.44,-0.001,-0.009
3.291e-03,0.48,0.5,-0.001,0.003
3.293e-03,0.48,0.44,-0.003,-0.011
3.295e-03,0.46,0.5,-0.003,0.003
3.297e-03,0.46,0.44,-0.005,-0.007
3.299e-03,0.46,0.5,-0.001,0.005
3.300e-03,0.46,0.44,-0.005,-0.009
3.302e-03,0.46,0.48,-0.001,0.005
3.304e-03,0.46,0.44,-0.001,-0.007
3.306e-03,0.46,0.5,-0.003,0.003
3.308e-03,0.46,0.44,-0.001,-0.007
3.310e-03,0.46,0.48,-0.003,0.005
3.312e-03,0.46,0.42,-0.003,-0.009
3.314e-03,0.48,0.48,-0.003,0.003
3.316e-03,0.48,0.44,0.000999998,-0.009
3.318e-03,0.46,0.48,-0.003,0.003
3.320e-03,0.48,0.42,-0.005,-0.009
3.322e-03,0.46,0.5,-0.005,0.003
3.324e-03,0.46,0.42,-0.003,-0.009
3.325e-03,0.46,0.48,-0.005,0.003
3.327e-03,0.46,0.42,-0.001,-0.009
3.329e-03,0.46,0.48,-0.001,0.003
3.331e-03,0.46,0.42,-0.005,-0.009
3.333e-03,0.48,0.48,-0.003,0.003
3.335e-03,0.46,0.42,-0.001,-0.009
3.337e-03,0.46,0.48,-0.005,0.003
3.339e-03,0.44,0.42,-0.005,-0.009
3.341e-03,0.46,0.48,-0.003,0.005
3.343e-03,0.46,0.42,-0.001,-0.007
3.345e-03,0.48,0.48,-0.003,0.005
3.347e-03,0.46,0.42,-0.005,-0.007
3.348e-03,0.46,0.48,-0.003,0.005
3.350e-03,0.48,0.44,-0.005,-0.009
3.352e-03,0.46,0.48,-0.005,0.005
3.354e-03,0.46,0.42,-0.003,-0.009
3.356e-03,0.46,0.48,-0.003,0.005
3.358e-03,0.46,0.42,-0.003,-0.009
3.360e-03,0.46,0.46,-0.005,0.003
3.362e-03,0.44,0.42,-0.001,-0.009
3.364e-03,0.44,0.48,-0.003,0.003
3.366e-03,0.46,0.42,0.000999998,-0.009
3.368e-03,0.44,0.48,-0.003,0.003
3.370e-03,0.44,0.42,-0.003,-0.009
3.372e-03,0.46,0.48,-0.003,0.005
3.373e-03,0.46,0.42,-0.005,-0.009
3.375e-03,0.44,0.48,-0.003,0.003
3.377e-03,0.44,0.42,-0.005,-0.009
3.379e-03,0.44,0.46,-0.003,0.003
3.381e-03,0.44,0.42,-0.003,-0.009
3.383e-03,0.44,0.48,-0.005,0.003
3.385e-03,0.46,0.42,-0.003,-0.009
3.387e-03,0.44,0.46,-0.003,0.003
3.389e-03,0.44,0.4,-0.005,-0.007
3.391e-03,0.44,0.46,-0.001,0.003
3.393e-03,0.44,0.42,-0.001,-0.007
3.395e-03,0.46,0.48,-0.005,0.005
3.396e-03,0.46,0.4,-0.003,-0.009
3.398e-03,0.42,0.46,-0.007,0.003
3.400e-03,0.44,0.42,-0.001,-0.007
3.402e-03,0.44,0.48,-0.003,0.005
3.404e-03,0.44,0.4,-0.003,-0.009
3.406e-03,0.44,0.46,0.000999998,0.005
3.408e-03,0.44,0.4,-0.001,-0.007
3.410e-03,0.44,0.46,-0.003,0.005
3.412e-03,0.44,0.4,-0.003,-0.007
3.414e-03,0.44,0.46,-0.003,0.005
3.416e-03,0.44,0.4,-0.003,-0.007
3.418e-03,0.44,0.46,-0.001,0.005
3.420e-03,0.46,0.4,-0.003,-0.007
3.421e-03,0.44,0.46,0.000999998,0.005
3.423e-03,0.44,0.4,-0.001,-0.007
3.425e-03,0.42,0.46,-0.001,0.005
3.427e-03,0.44,0.4,-0.001,-0.007
3.429e-03,0.44,0.46,-0.001,0.005
3.431e-03,0.44,0.4,-0.001,-0.007
3.433e-03,0.42,0.46,-0.003,0.005
3.435e-03,0.44,0.4,-0.001,-0.005
3.437e-03,0.44,0.46,0.003,0.007
3.439e-03,0.42,0.4,-0.001,-0.005
3.441e-03,0.42,0.46,0.003,0.005
3.443e-03,0.42,0.4,0.000999998,-0.005
3.445e-03,0.42,0.44,0.003,0.007
3.446e-03,0.42,0.4,-0.003,-0.007
3.448e-03,0.4,0.44,0.000999998,0.005
3.450e-03,0.42,0.4,0.003,-0.003
3.452e-03,0.44,0.44,0.000999998,0.009
3.454e-03,0.44,0.4,0.000999998,-0.005
3.456e-03,0.42,0.46,0.000999998,0.009
3.458e-03,0.42,0.4,0.000999998,-0.003
3.460e-03,0.42,0.44,0.003,0.009
3.462e-03,0.42,0.4,0.003,-0.001
3.464e-03,0.42,0.44,0.005,0.009
3.466e-03,0.42,0.4,0.000999998,-0.001
3.468e-03,0.42,0.44,0.003,0.011
3.469e-03,0.42,0.38,0.003,-0.001
3.471e-03,0.42,0.44,0.005,0.013
3.473e-03,0.4,0.38,0.005,0.000999998
3.475e-03,0.42,0.44,0.007,0.015
3.477e-03,0.42,0.4,0.009,0.005
3.479e-03,0.42,0.44,0.015,0.017
3.481e-03,0.4,0.38,0.011,0.009
3.483e-03,0.42,0.44,0.011,0.021
3.485e-03,0.42,0.38,0.017,0.013
3.487e-03,0.42,0.44,0.017,0.025
3.489e-03,0.42,0.38,0.023,0.015
3.491e-03,0.42,0.44,0.027,0.033
3.493e-03,0.42,0.38,0.025,0.023
3.494e-03,0.4,0.44,0.029,0.039
3.496e-03,0.42,0.38,0.035,0.031
3.498e-03,0.42,0.44,0.045,0.053
3.500e-03,0.42,0.38,0.045,0.041
3.502e-03,0.4,0.44,0.049,0.063
3.504e-03,0.42,0.38,0.059,0.055
3.506e-03,0.4,0.44,0.061,0.071
3.508e-03,0.42,0.38,0.067,0.063
3.510e-03,0.4,0.42,0.069,0.073
3.512e-03,0.38,0.38,0.071,0.059
3.514e-03,0.42,0.42,0.067,0.071
3.516e-03,0.42,0.38,0.065,0.049
3.517e-03,0.4,0.44,0.057,0.067
3.519e-03,0.4,0.38,0.057,0.041
3.521e-03,0.4,0.42,0.051,0.059
3.523e-03,0.4,0.38,0.045,0.033
3.525e-03,0.4,0.44,0.041,0.049
3.527e-03,0.4,0.38,0.037,0.025
3.529e-03,0.4,0.42,0.037,0.041
3.531e-03,0.4,0.38,0.029,0.021
3.533e-03,0.4,0.42,0.025,0.035
3.535e-03,0.4,0.38,0.023,0.015
3.537e-03,0.4,0.42,0.021,0.029
3.539e-03,0.4,0.38,0.021,0.013
3.541e-03,0.4,0.42,0.017,0.025
3.542e-03,0.4,0.38,0.017,0.009
3.544e-03,0.4,0.42,0.017,0.021
3.546e-03,0.38,0.36,0.011,0.007
3.548e-03,0.38,0.42,0.013,0.019
3.550e-03,0.4,0.36,0.011,0.005
3.552e-03,0.4,0.42,0.011,0.017
3.554e-03,0.4,0.36,0.009,0.003
3.556e-03,0.38,0.42,0.007,0.013
3.558e-03,0.4,0.36,0.005,0.000999998
3.560e-03,0.4,0.42,0.009,0.013
3.562e-03,0.4,0.38,0.007,0.000999998
3.564e-03,0.4,0.42,0.003,0.013
3.565e-03,0.4,0.36,0.009,-0.001
3.567e-03,0.4,0.42,0.007,0.011
3.569e-03,0.4,0.36,0.005,-0.001
3.571e-03,0.38,0.42,0.005,0.011
3.573e-03,0.4,0.36,0.005,-0.003
3.575e-03,0.38,0.42,0.003,0.009
3.577e-03,0.38,0.36,0.000999998,-0.003
3.579e-03,0.38,0.42,0.005,0.009
3.581e-03,0.4,0.36,0.003,-0.003
3.583e-03,0.4,0.4,0.000999998,0.009
3.585e-03,0.38,0.36,0.007,-0.003
3.587e-03,0.38,0.42,0.000999998,0.007
3.589e-03,0.4,0.36,0.003,-0.003
3.590e-03,0.38,0.4,0.000999998,0.007
3.592e-03,0.38,0.36,0.003,-0.005
3.594e-03,0.38,0.4,0.000999998,0.007
3.596e-03,0.38,0.36,0.003,-0.003
3.598e-03,0.38,0.4,-0.001,0.007
3.600e-03,0.38,0.36,-0.001,-0.005
3.602e-03,0.38,0.4,0.000999998,0.007
3.604e-03,0.4,0.36,0.000999998,-0.005
3.606e-03,0.38,0.4,-0.003,0.007
3.608e-03,0.38,0.34,-0.001,-0.007
3.610e-03,0.38,0.4,0.000999998,0.007
3.612e-03,0.38,0.36,0.003,-0.005
3.613e-03,0.38,0.4,0.003,0.007
3.615e-03,0.38,0.34,-0.001,-0.005
3.617e-03,0.36,0.4,-0.001,0.005
3.619e-03,0.38,0.34,-0.001,-0.007
3.621e-03,0.38,0.42,-0.003,0.005
3.623e-03,0.36,0.36,-0.001,-0.007
3.625e-03,0.36,0.4,-0.003,0.005
3.627e-03,0.38,0.36,-0.001,-0.007
3.629e-03,0.38,0.4,-0.001,0.005
3.631e-03,0.38,0.34,-0.001,-0.007
3.633e-03,0.38,0.4,0.000999998,0.005
3.635e-03,0.36,0.34,-0.001,-0.007
3.637e-03,0.36,0.4,-0.003,0.005
3.638e-03,0.38,0.34,0.000999998,-0.007
3.640e-03,0.38,0.4,-0.001,0.005
3.642e-03,0.38,0.34,-0.001,-0.007
3.644e-03,0.38,0.4,-0.001,0.003
3.646e-03,0.38,0.34,-0.003,-0.007
3.648e-03,0.38,0.4,-0.001,0.005
3.650e-03,0.36,0.34,-0.001,-0.007
3.652e-03,0.36,0.4,-0.001,0.005
3.654e-03,0.38,0.34,-0.001,-0.009
3.656e-03,0.36,0.4,-0.001,0.003
3.658e-03,0.36,0.34,-0.003,-0.007
3.660e-03,0.36,0.38,-0.005,0.005
3.661e-03,0.36,0.34,-0.003,-0.009
3.663e-03,0.36,0.38,-0.003,0.005
3.665e-03,0.36,0.34,-0.003,-0.007
3.667e-03,0.36,0.38,-0.001,0.003
3.669e-03,0.36,0.34,0.000999998,-0.009
3.671e-03,0.38,0.38,0.000999998,0.003
3.673e-03,0.36,0.34,-0.001,-0.007
3.675e-03,0.36,0.38,-0.003,0.000999998
3.677e-03,0.36,0.34,-0.001,-0.007
3.679e-03,0.36,0.38,-0.001,0.005
3.681e-03,0.38,0.34,-0.001,-0.009
3.683e-03,0.36,0.38,-0.003,0.003
3.685e-03,0.36,0.34,-0.001,-0.009
3.686e-03,0.36,0.38,-0.003,0.003
3.688e-03,0.36,0.34,0.000999998,-0.007
3.690e-03,0.36,0.38,-0.003,0.005
3.692e-03,0.36,0.34,-0.003,-0.007
3.694e-03,0.36,0.38,-0.001,0.005
3.696e-03,0.36,0.34,-0.003,-0.009
3.698e-03,0.36,0.38,-0.005,0.003
3.700e-03,0.34,0.32,-0.005,-0.009
3.702e-03,0.34,0.38,-0.005,0.005
3.704e-03,0.36,0.34,-0.003,-0.007
3.706e-03,0.36,0.38,-0.003,0.003
3.708e-03,0.36,0.32,-0.003,-0.009
3.709e-03,0.34,0.38,-0.005,0.003
3.711e-03,0.34,0.32,-0.001,-0.007
3.713e-03,0.36,0.38,-0.001,0.003
3.715e-03,0.34,0.32,-0.003,-0.007
3.717e-03,0.36,0.38,-0.003,0.003
3.719e-03,0.36,0.32,-0.001,-0.009
3.721e-03,0.36,0.38,-0.003,0.005
3.723e-03,0.36,0.32,-0.005,-0.009
3.725e-03,0.34,0.36,-0.003,0.003
3.727e-03,0.34,0.32,-0.001,-0.009
3.729e-03,0.36,0.38,-0.003,0.003
3.731e-03,0.34,0.32,-0.001,-0.009
3.733e-03,0.34,0.36,-0.005,0.000999998
3.734e-03,0.34,0.32,-0.007,-0.009
3.736e-03,0.34,0.36,-0.003,0.005
3.738e-03,0.34,0.32,-0.001,-0.007
3.740e-03,0.34,0.36,-0.003,0.005
3.742e-03,0.34,0.32,-0.005,-0.009
3.744e-03,0.34,0.36,-0.003,0.003
3.746e-03,0.34,0.32,-0.003,-0.009
3.748e-03,0.34,0.36,-0.005,0.003
3.750e-03,0.34,0.32,-0.003,-0.009
3.752e-03,0.34,0.36,-0.003,0.003
3.754e-03,0.34,0.3,-0.005,-0.009
3.756e-03,0.34,0.36,-0.003,0.003
3.757e-03,0.34,0.3,-0.003,-0.007
3.759e-03,0.34,0.36,-0.003,0.003
3.761e-03,0.34,0.3,-0.001,-0.007
3.763e-03,0.36,0.36,-0.001,0.003
3.765e-03,0.32,0.3,-0.005,-0.009
3.767e-03,0.32,0.36,-0.003,0.003
3.769e-03,0.34,0.3,-0.003,-0.007
3.771e-03,0.34,0.36,-0.001,0.003
3.773e-03,0.34,0.3,-0.003,-0.009
3.775e-03,0.34,0.36,-0.007,0.003
3.777e-03,0.34,0.3,-0.005,-0.009
3.779e-03,0.34,0.36,-0.005,0.003
3.781e-03,0.34,0.3,-0.003,-0.007
3.782e-03,0.34,0.36,-0.003,0.003
3.784e-03,0.34,0.3,-0.003,-0.009
3.786e-03,0.34,0.36,0.000999998,0.005
3.788e-03,0.32,0.3,-0.003,-0.009
3.790e-03,0.34,0.36,-0.001,0.003
3.792e-03,0.32,0.3,-0.001,-0.009
3.794e-03,0.32,0.34,-0.003,0.003
3.796e-03,0.32,0.3,-0.003,-0.009
3.798e-03,0.32,0.36,-0.005,0.003
3.800e-03,0.34,0.3,-0.003,-0.009
3.802e-03,0.32,0.36,-0.001,0.003
3.804e-03,0.32,0.3,-0.001,-0.009
3.805e-03,0.34,0.36,-0.003,0.005
3.807e-03,0.32,0.3,-0.007,-0.009
3.809e-03,0.32,0.36,-0.003,0.003
3.811e-03,0.32,0.3,-0.003,-0.007
3.813e-03,0.32,0.34,-0.001,0.003
3.815e-03,0.3,0.3,-0.003,-0.009
3.817e-03,0.32,0.34,-0.005,0.005
3.819e-03,0.32,0.3,-0.003,-0.009
3.821e-03,0.32,0.34,-0.003,0.003
3.823e-03,0.32,0.3,-0.001,-0.009
3.825e-03,0.32,0.34,-0.007,0.003
3.827e-03,0.32,0.3,-0.003,-0.009
3.829e-03,0.32,0.34,-0.001,0.003
3.830e-03,0.3,0.3,-0.003,-0.007
3.832e-03,0.3,0.34,-0.001,0.003
3.834e-03,0.32,0.3,-0.005,-0.009
3.836e-03,0.32,0.34,-0.003,0.003
3.838e-03,0.32,0.28,-0.001,-0.007
3.840e-03,0.32,0.34,-0.005,0.003
3.842e-03,0.32,0.28,-0.007,-0.009
3.844e-03,0.32,0.34,-0.003,0.005
3.846e-03,0.32,0.3,-0.005,-0.009
3.848e-03,0.32,0.34,-0.005,0.003
3.850e-03,0.3,0.28,-0.005,-0.011
3.852e-03,0.3,0.34,-0.003,0.003
3.853e-03,0.32,0.28,-0.007,-0.009
3.855e-03,0.32,0.34,-0.003,0.003
3.857e-03,0.32,0.28,-0.005,-0.009
3.859e-03,0.3,0.34,-0.003,0.005
3.861e-03,0.32,0.28,-0.003,-0.009
3.863e-03,0.3,0.34,-0.003,0.003
3.865e-03,0.3,0.28,-0.003,-0.009
3.867e-03,0.3,0.32,-0.003,0.003
3.869e-03,0.3,0.28,-0.005,-0.009
3.871e-03,0.3,0.34,-0.003,0.003
3.873e-03,0.32,0.28,-0.003,-0.009
3.875e-03,0.3,0.34,-0.003,0.005
3.877e-03,0.32,0.28,-0.005,-0.009
3.878e-03,0.32,0.34,-0.001,0.003
3.880e-03,0.32,0.28,-0.005,-0.009
3.882e-03,0.3,0.34,-0.003,0.000999998
3.884e-03,0.3,0.28,-0.003,-0.011
3.886e-03,0.3,0.32,-0.005,0.000999998
3.888e-03,0.32,0.28,-0.003,-0.009
3.890e-03,0.3,0.32,-0.001,0.003
3.892e-03,0.3,0.28,-0.001,-0.009
3.894e-03,0.3,0.32,-0.003,0.003
3.896e-03,0.32,0.28,-0.005,-0.009
3.898e-03,0.3,0.32,-0.007,0.005
3.900e-03,0.3,0.28,-0.001,-0.009
3.901e-03,0.3,0.32,-0.003,0.003
3.903e-03,0.3,0.28,-0.003,-0.011
3.905e-03,0.3,0.32,-0.003,0.003
3.907e-03,0.3,0.26,-0.003,-0.009
3.909e-03,0.3,0.32,-0.003,0.005
3.911e-03,0.3,0.26,-0.003,-0.009
3.913e-03,0.3,0.32,-0.003,0.003
3.915e-03,0.3,0.26,-0.003,-0.011
3.917e-03,0.3,0.32,-0.007,0.003
3.919e-03,0.3,0.26,-0.005,-0.009
3.921e-03,0.3,0.32,-0.003,0.003
3.923e-03,0.3,0.26,-0.005,-0.009
3.925e-03,0.3,0.32,-0.003,0.003
3.926e-03,0.3,0.26,-0.003,-0.009
3.928e-03,0.28,0.32,-0.003,0.003
3.930e-03,0.3,0.26,-0.005,-0.009
3.932e-03,0.3,0.32,-0.001,0.000999998
3.934e-03,0.28,0.26,-0.005,-0.009
3.936e-03,0.3,0.3,-0.005,0.003
3.938e-03,0.28,0.26,-0.003,-0.009
3.940e-03,0.28,0.32,-0.003,0.003
3.942e-03,0.28,0.26,-0.005,-0.009
3.944e-03,0.3,0.32,-0.005,0.003
3.946e-03,0.28,0.26,-0.001,-0.009
3.948e-03,0.3,0.3,-0.003,0.003
3.949e-03,0.28,0.26,-0.003,-0.009
3.951e-03,0.28,0.3,-0.001,0.003
3.953e-03,0.3,0.26,-0.003,-0.009
3.955e-03,0.3,0.32,-0.005,0.003
3.957e-03,0.3,0.26,-0.005,-0.009
3.959e-03,0.28,0.3,-0.001,0.003
3.961e-03,0.28,0.24,-0.003,-0.007
3.963e-03,0.28,0.3,-0.003,0.003
3.965e-03,0.28,0.24,-0.005,-0.009
3.967e-03,0.28,0.3,-0.003,0.003
3.969e-03,0.28,0.24,-0.003,-0.009
3.971e-03,0.28,0.3,-0.001,0.003
3.973e-03,0.28,0.26,-0.005,-0.009
3.974e-03,0.28,0.3,-0.001,0.003
3.976e-03,0.28,0.26,-0.003,-0.009
3.978e-03,0.28,0.3,-0.005,0.003
3.980e-03,0.26,0.24,-0.003,-0.009
3.982e-03,0.28,0.3,-0.005,0.003
3.984e-03,0.28,0.24,-0.003,-0.009
3.986e-03,0.26,0.3,-0.003,0.005
3.988e-03,0.28,0.24,-0.005,-0.009
3.990e-03,0.28,0.3,-0.003,0.003
3.992e-03,0.28,0.24,-0.003,-0.009
3.994e-03,0.28,0.32,-0.003,0.003
3.996e-03,0.28,0.24,-0.007,-0.009
3.997e-03,0.26,0.3,-0.005,0.003
3.999e-03,0.26,0.24,-0.007,-0.009
4.001e-03,0.26,0.3,-0.005,0.003
4.003e-03,0.26,0.24,-0.003,-0.009
4.005e-03,0.26,0.3,-0.003,0.003
4.007e-03,0.28,0.24,-0.003,-0.009
4.009e-03,0.28,0.3,-0.005,0.003
4.011e-03,0.26,0.24,-0.005,-0.009
4.013e-03,0.28,0.3,-0.001,0.003
4.015e-03,0.26,0.24,-0.003,-0.009
4.017e-03,0.26,0.3,-0.003,0.003
4.019e-03,0.26,0.24,-0.003,-0.007
4.021e-03,0.28,0.3,-0.003,0.003
4.022e-03,0.26,0.24,-0.003,-0.009
4.024e-03,0.26,0.3,-0.001,0.003
4.026e-03,0.26,0.24,-0.003,-0.009
4.028e-03,0.28,0.28,-0.005,0.003
4.030e-03,0.26,0.24,-0.003,-0.009
4.032e-03,0.26,0.3,-0.005,0.003
4.034e-03,0.26,0.24,-0.001,-0.007
4.036e-03,0.26,0.28,-0.003,0.000999998
4.038e-03,0.26,0.22,-0.007,-0.011
4.040e-03,0.26,0.3,-0.003,0.003
4.042e-03,0.26,0.24,-0.001,-0.009
4.044e-03,0.26,0.28,-0.003,0.003
4.045e-03,0.26,0.22,-0.001,-0.009
4.047e-03,0.26,0.28,-0.003,0.003
4.049e-03,0.28,0.24,-0.005,-0.009
4.051e-03,0.26,0.28,-0.005,0.003
4.053e-03,0.26,0.22,0.000999998,-0.009
4.055e-03,0.26,0.28,-0.005,0.003
4.057e-03,0.26,0.24,-0.001,-0.009
4.059e-03,0.28,0.28,-0.003,0.003
4.061e-03,0.26,0.22,-0.003,-0.009
4.063e-03,0.26,0.28,-0.003,0.003
4.065e-03,0.26,0.22,-0.003,-0.009
4.067e-03,0.24,0.28,-0.003,0.003
4.069e-03,0.26,0.22,-0.001,-0.009
4.070e-03,0.24,0.28,-0.007,0.000999998
4.072e-03,0.24,0.22,-0.003,-0.009
4.074e-03,0.26,0.28,-0.003,0.003
4.076e-03,0.26,0.22,-0.003,-0.009
4.078e-03,0.26,0.28,-0.007,0.003
4.080e-03,0.24,0.22,-0.007,-0.009
4.082e-03,0.26,0.26,-0.001,0.003
4.084e-03,0.24,0.22,-0.001,-0.009
4.086e-03,0.26,0.28,-0.003,0.003
4.088e-03,0.26,0.22,-0.005,-0.009
4.090e-03,0.24,0.28,-0.003,0.003
4.092e-03,0.24,0.22,-0.005,-0.009
4.094e-03,0.24,0.28,-0.003,0.003
4.095e-03,0.24,0.22,-0.001,-0.009
4.097e-03,0.26,0.26,-0.001,0.003
4.099e-03,0.24,0.22,-0.003,-0.009
4.101e-03,0.26,0.28,-0.001,0.000999998
4.103e-03,0.24,0.22,-0.005,-0.009
4.105e-03,0.24,0.26,-0.003,0.003
4.107e-03,0.22,0.22,-0.003,-0.009
4.109e-03,0.22,0.26,-0.001,0.003
4.111e-03,0.24,0.2,-0.005,-0.009
4.113e-03,0.24,0.26,-0.003,0.003
4.115e-03,0.24,0.2,-0.005,-0.009
4.117e-03,0.24,0.26,-0.005,0.005
4.118e-03,0.24,0.22,-0.001,-0.009
4.120e-03,0.24,0.26,-0.001,0.003
4.122e-03,0.26,0.2,-0.003,-0.009
